btle,date,press,fluo,depth,fluo_volt,temp,fuco,peri,hex,but,allo,tchlb,zea,dvchla,chla,tchla,phytinea,profile,ze,wdp,micro,nano,pico,amicro,anano,apico,microfluo,nanofluo,picofluo,optical_layer,ratio
6,2015-06-14,60.412,0.4493,60,1.5929,13.4915,0.3451,0.0211,0.2622,0.1057,0.0107,0.0974,0.0164,0,1.0727,1.079,0.014,66,58.95559532542451,1.1025760000000002,0.505877145883821,0.5034537301737022,0.08341375107022099,0.03664497346599445,0.05541272163704967,0.06902069982098924,0.020002345100414907,0.0301016629784224,0.006212100235971718,3.035389506044904,0.416404077849861
7,2015-06-14,50.047,0.4007,50,1.5452,13.517,0.1034,0.0276,0.2983,0.0883,0.0093,0.1044,0.0533,0,0.8212,0.8212,0.0079,66,58.95559532542451,0.808017,0.2310545446444815,0.7241666945126155,0.18875716723781805,0.032049356768857416,0.05980790440148155,0.0775903989224325,0.006081108797630295,0.035566904868564245,0.01202708489515604,2.6961579217040867,0.48794447150511444
8,2015-06-14,39.966,0.4195,40,1.5642,13.7621,0.0439,0.0359,0.3459,0.0694,0.0087,0.0555,0.0549,0,0.7033,0.7059,0.0064,66,58.95559532542451,0.7226620000000001,0.14046954177748378,0.8784978316280638,0.1677049575043381,0.028030072671513456,0.06455170082288716,0.08722412291611459,0.0027793905165484725,0.04003055076285169,0.010325847194079411,2.3569263373632694,0.594276809746423
9,2015-06-14,30.297,0.2625,30,1.371,14.4131,0.0157,0.0293,0,0.1632,0.0038,0.0219,0.0428,0,0.3493,0.3493,0.0042,66,58.95559532542451,0.31589100000000003,0.16286630514956107,0.5847080163727362,0.2524256784777027,0.02451484376540689,0.0696717619657028,0.09805398250486211,0.0013946298594689273,0.014229656861240524,0.008645644131287851,2.017694753022452,0.7515030060120241
10,2015-06-14,20.577,0.2039,21,1.2689,16.5623,0.0054,0.0159,0.068,0.0111,0,0.0075,0.0197,0,0.1521,0.1552,0.0023,66,58.95559532542451,0.14545600000000003,0.1584809151908481,0.7837559124408755,0.24008634913650856,0.021729690732681342,0.07462614153915255,0.1089459276421831,5.344686457448874e-4,0.009077443082294658,0.004059477939243986,1.7123863271157165,1.3137886597938144
11,2015-06-14,10.314,0.1941,10,1.2492,20.9488,0.005,0.0061,0.0465,0.008,0,0.0045,0.013,0,0.1073,0.1073,0.0014,66,58.95559532542451,0.09638699999999999,0.13914739539564466,0.8131283264340629,0.23587205743513132,0.01875162641099503,0.0811624226593919,0.12391460307705787,2.7997144926622547e-4,0.007081313384453008,0.0031361635817348456,1.3392315843408173,1.808946877912395
12,2015-06-14,5.485,0.1973,5,1.2558,20.952,0.0062,0.0039,0.0483,0.0088,0,0.0038,0.0131,0,0.109,0.109,0,66,58.95559532542451,0.098735,0.13429888084265965,0.8295842406441484,0.2269002886514407,0.017536438439441415,0.08431979734891877,0.13138228270445815,2.5670852214576653e-4,0.007624590880991867,0.0032493638877566147,1.1696157921704087,1.810091743119266
1,2015-07-20,200.175,0.1554,200,1.1615,13.5805,0,0,0,0,0,0,0,0,0.0034,0.0034,0,67,67.02524063198523,0,NaN,NaN,NaN,0.17322688795886323,0.022874054453303885,0.01777341921775377,NaN,NaN,NaN,6.967781635521887,45.70588235294118
3,2015-07-20,80.604,0.2281,81,1.314,13.3648,0.1692,0.0093,0.0542,0.0502,0,0.0494,0.0041,0,0.3701,0.3783,0.0065,67,67.02524063198523,0.424693,0.6416587982377859,0.3132757073933406,0.09483791821386273,0.042606051445161205,0.05085385954088835,0.06050735420741526,0.010342172620619051,0.0060268027781179845,0.002170833508104405,3.416951562386364,0.6029606132698916
4,2015-07-20,70.108,0.3034,70,1.4302,13.3551,0.1651,0.0141,0.1001,0.0701,0.007,0.1216,0.0264,0,0.5638,0.5733,0.0096,67,67.02524063198523,0.61151,0.44239341956795475,0.41904956582884983,0.20239734427891612,0.0374251765173593,0.054751720611065015,0.06776228936177425,0.009491928486943454,0.013153614467432576,0.00786275641762703,3.0887235724326607,0.5292168149311006
5,2015-07-20,60.052,0.362,60,1.503,13.4599,0.0852,0.016,0.23,0.1083,0.0155,0.2031,0.0891,0.1316,0.6439,0.7816,0.0112,67,67.02524063198523,0.864778,0.1707166463531681,0.615378744602661,0.31763065202861307,0.033264062242534545,0.0585538990326161,0.07510988151431924,0.004438494703740468,0.02816325592486541,0.018646788019587066,2.790334490656566,0.4631525076765609
7,2015-07-20,50.443,0.5539,50,1.6807,13.6925,0.0246,0.0176,0.3808,0.0604,0.0062,0.1156,0.115,0.0757,0.5489,0.6282,0.0066,67,67.02524063198523,0.825846,0.06607527311387354,0.8069010445046656,0.3068538202037668,0.029565601016256386,0.0626201159279898,0.08325418686750465,0.0012272233527212584,0.03174183845154914,0.016048540774079953,2.491945408880472,0.8817255651066539
8,2015-07-20,40.169,0.2428,40,1.3392,14.3935,0.0159,0.0199,0.1117,0.03,0.0041,0.0155,0.0335,0,0.255,0.255,0.0025,67,67.02524063198523,0.279776,0.1540947043348965,0.7825796351366806,0.21903236875214455,0.02627835280847697,0.06696870718465094,0.092281594528250993,0.0010325855266397406,0.01336412834070553,0.005154227341645678,2.1935563271043774,0.9521568627450979
9,2015-07-20,30.626,0.2096,31,1.28,15.371,0.0094,0.0165,0.0687,0.0181,0.0025,0.0142,0.0183,0,0.183,0.183,0.0016,67,67.02524063198523,0.174681,0.1708485754031635,0.7682518419290021,0.2142820341078881,0.023633520702536985,0.07114004868506835,0.10124024698609824,7.389088619134996e-4,0.010001585639011743,0.003969995788571199,1.9250061535058927,1.1453551912568307
10,2015-07-20,20.055,0.1814,20,1.2224,16.6316,0.0056,0.009,0.0437,0.0102,0,0.0123,0.0148,0,0.1257,0.1257,0.0014,67,67.02524063198523,0.10719900000000002,0.15873282400022384,0.7126092594147332,0.28764260860642354,0.020759696193803568,0.07659281134268034,0.11337912558220478,4.1421232192020275e-4,0.006860799843522157,0.00409941229770837,1.5967781635521887,1.4431185361972951
11,2015-07-20,10.159,0.1772,10,1.213,22.8047,0.0035,0.005,0.0276,0.0066,0,0.0057,0.0153,0,0.0776,0.0776,0,67,67.02524063198523,0.07474000000000001,0.13459994648113457,0.6476853090714475,0.36173401123896165,0.018451531578120513,0.0819117224432425,0.12567303685994513,1.927254326418149e-4,0.0041169142951367485,0.003527712430087355,1.2983890817760944,2.283505154639175
12,2015-07-20,5.376,0.181,5,1.2215,24.3695,0.0031,0.0039,0.0259,0.0058,0,0.0048,0.0138,0,0.0773,0.0773,0,67,67.02524063198523,0.067498,0.12480369788734481,0.6670568016830127,0.35778837891493076,0.017395548795056063,0.08470812762673982,0.13231120147058736,1.6782052750793195e-4,0.004367846757033588,0.0036593364151424495,1.1491945408880473,2.3415265200517466
1,2015-07-21,200.261,0.1661,200,1.1875,13.5923,0.001,0,0.0019,4e-4,0,0,0,0,0.0034,0.0034,0,68,61.38826387454964,0.004096000000000001,0.380859375,0.8000488281249999,0,0.21509143035606684,0.020220616910590867,0.014711701427570698,2.7852659829310996e-4,5.500343493516145e-5,0,7.515773128515296,48.85294117647059
1,2015-07-21,200.261,0.1661,200,1.1875,13.5923,0.001,0,0.0022,6e-4,0,0,0,0,0.0036,0.0036,0,68,61.38826387454964,0.004636000000000001,0.33649698015530627,0.848576358930112,0,0.21509143035606684,0.020220616910590867,0.014711701427570698,2.605594203795667e-4,6.177145490391544e-5,0,7.515773128515296,46.13888888888889
3,2015-07-21,80.31,0.2119,80,1.2843,13.4018,0.0409,0.0014,0.0391,0.045,0,0.036,0.0016,0.0059,0.1494,0.1553,0.0029,68,61.38826387454964,0.18204,0.357569764886838,0.5764722039112283,0.14972533509118874,0.04591510183559615,0.04873267199416597,0.056680781661944714,0.0025496924417073804,0.004362847687426865,0.0013179610639808721,3.6063092514061186,1.3644558918222796
3,2015-07-21,80.31,0.2119,80,1.2843,13.4018,0.0537,0,0.0512,0.049,0.0021,0.0439,0.003,0.0086,0.1945,0.2031,0.0038,68,61.38826387454964,0.235997,0.3549706140332292,0.5820921452391343,0.14754848578583624,0.04591510183559615,0.04873267199416597,0.056680781661944714,0.0033102277652611004,0.00576131852417522,0.001698558508348378,3.6063092514061186,1.0433284096504185
4,2015-07-21,70.365,0.2447,70,1.3423,13.3558,0.068,0.0073,0.0589,0.0584,0.0037,0.0805,0.0054,0.0156,0.2587,0.2742,0.0048,68,61.38826387454964,0.31979100000000005,0.3527178688580979,0.5199239503300592,0.1991894706230006,0.04037072872929214,0.05243915796895378,0.06342350537197347,0.00390446470353087,0.007475891395549565,0.00346404934095899,3.280520594980354,0.8924142961342086
4,2015-07-21,70.365,0.2447,70,1.3423,13.3558,0.1351,0.0249,0.0742,0.063,0.0053,0.1083,0.0113,0.0147,0.4247,0.4394,0.0073,68,61.38826387454964,0.498258,0.46896186313114896,0.40489465297095084,0.18422182885171937,0.04037072872929214,0.05243915796895378,0.06342350537197347,0.008318866751477949,0.009329487853087745,0.0051339470303061055,3.280520594980354,0.5568957669549386
5,2015-07-21,60.167,0.332,60,1.4672,13.3733,0.1447,0.0146,0.1369,0.07,0.0083,0.2162,0.0294,0.0591,0.5681,0.6315,0.0117,68,61.38826387454964,0.6973040000000001,0.3429838348840677,0.45598333008271846,0.2776005874052062,0.03549585371649069,0.05642755005968251,0.07096834086833824,0.007688199295049741,0.016248509009589632,0.0124410887403692,2.954731938554589,0.5257323832145686
5,2015-07-21,60.167,0.332,60,1.4672,13.3733,0.0969,0.0124,0.2099,0.1133,0.0142,0.2195,0.0827,0.1261,0.6408,0.772,0.0117,68,61.38826387454964,0.857718,0.18954015189141418,0.5837291510729634,0.3221711564873303,0.03549585371649069,0.05642755005968251,0.07096834086833824,0.005193930697812957,0.025428449349755456,0.01765097129258857,2.954731938554589,0.4300518134715026
7,2015-07-21,50.014,0.4118,50,1.5566,13.6401,0.044,0.0292,0.6433,0.1297,0.0227,0.2865,0.1904,0.157,1.0625,1.2435,0.0129,68,61.38826387454964,1.5424429999999998,0.061917360965688846,0.7861794568745815,0.3145587875856677,0.031209633086169898,0.06071928934524617,0.07941070705672874,0.0024029619289907393,0.05936003672259508,0.03106180398409147,2.628943282128824,0.33116204262163246
7,2015-07-21,50.014,0.4118,50,1.5566,13.6401,0.0231,0.026,0.6281,0.1331,0.0174,0.2448,0.1749,0.1415,1.0219,1.1742,0.013,68,61.38826387454964,1.415721,0.042350152325210964,0.8248185906686416,0.30585899340336126,0.031209633086169898,0.06071928934524617,0.07941070705672874,0.001551978554203385,0.058806752511441886,0.028519531954698134,2.628943282128824,0.3507068642479987
8,2015-07-21,39.26,0.3078,39,1.436,14.0782,0.0205,0.0234,0.195,0.0474,0.0056,0.0281,0.0467,0.0119,0.3629,0.3783,0.0028,68,61.38826387454964,0.437042,0.12243216899062333,0.845863784258721,0.2057147825609438,0.02709011219361752,0.06581815646176316,0.08986175884251198,0.0012547080617143834,0.021061169629792185,0.006993213012008489,2.270575760060483,0.8136399682791435
9,2015-07-21,30.268,0.2309,30,1.3189,15.0885,0.0107,0.0156,0.0718,0.0204,0.0031,0.015,0.0182,0,0.193,0.193,0.002,68,61.38826387454964,0.18498,0.1678235484917288,0.7790355714131257,0.2045194075035139,0.024127411816240202,0.07030685162363756,0.09942781242167363,7.814855383160808e-4,0.010570906897473519,0.003924639036169284,1.9773659692772945,1.1963730569948186
9,2015-07-21,30.268,0.2309,30,1.3189,15.0885,0.0112,0.0153,0.0707,0.0208,0.0026,0.0145,0.0184,0,0.1876,0.1876,0,68,61.38826387454964,0.18221700000000002,0.17313423006634945,0.7708007485580378,0.20738460187578547,0.024127411816240202,0.07030685162363756,0.09942781242167363,7.836578908927966e-4,0.010166526856184537,0.003868273972438644,1.9773659692772945,1.230810234541578
10,2015-07-21,20.124,0.203,20,1.267,16.9248,0.0042,0.0069,0.0459,0.0103,0,0.0113,0.0121,0,0.119,0.119,0.0013,68,61.38826387454964,0.100882,0.1278721674828017,0.7911718641581255,0.25840090402648636,0.02121396138597292,0.07565421610850916,0.11125570626143033,3.228083515751773e-4,0.007122802975608914,0.003421080434050999,1.6515773128515296,1.7058823529411766
10,2015-07-21,20.124,0.203,20,1.267,16.9248,0.0055,0.0077,0.0484,0.0114,9e-4,0.0118,0.0135,0,0.1304,0.1304,0,68,61.38826387454964,0.114347,0.13698654096740623,0.7786124690634647,0.2494774677079416,0.02121396138597292,0.07565421610850916,0.11125570626143033,3.789459456386641e-4,0.007681253206309666,0.0036193552593472927,1.6515773128515296,1.556748466257669
11,2015-07-21,9.856,0.193,10,1.2471,23.1562,0.0029,0.0045,0.0265,0.0065,0,0.0057,0.0136,0,0.0807,0.0807,0,68,61.38826387454964,0.069443,0.12476419509525798,0.6717019714010051,0.35236092910732536,0.018652317998842826,0.08140828785268366,0.12449064174554345,1.8780031435216394e-4,0.0044128460703295675,0.0035399570019835885,1.3257886564257648,2.3915737298636928
11,2015-07-21,9.856,0.193,10,1.2471,23.1562,0.0035,0.0046,0.028,0.0071,0,0.0058,0.0131,0,0.0848,0.0848,0,68,61.38826387454964,0.072077,0.13446730579796606,0.6870707715359962,0.32996656353621817,0.018652317998842826,0.08140828785268366,0.12449064174554345,2.1268916520662264e-4,0.004743140036242392,0.003483393136331773,1.3257886564257648,2.275943396226415
12,2015-07-21,4.729,0.1703,5,1.1973,26.7959,0.0027,0.0049,0.0214,0.0033,0,0.0044,0.0144,0,0.0686,0.0686,0,68,61.38826387454964,0.060834,0.14334089489430255,0.5865141203932012,0.40733800177532303,0.01748994039958462,0.08444741568511785,0.1316873053682632,1.7198182640477898e-4,0.0033977306786804632,0.003679789326592918,1.1628943282128823,2.482507288629738
12,2015-07-21,4.729,0.1703,5,1.1973,26.7959,0.0032,0.0046,0.0252,0.0046,0,0.004,0.0145,0,0.0712,0.0712,0,68,61.38826387454964,0.06679500000000001,0.138094168725204,0.6399281383337077,0.36911445467475107,0.01748994039958462,0.08444741568511785,0.1316873053682632,1.7196642517402084e-4,0.003847667758460679,0.003460867379091885,1.1628943282128823,2.3918539325842696
12,2015-07-21,5.116,0.1677,5,1.1913,27.5882,0.0027,0.0049,0.0214,0.0033,0,0.0044,0.0144,0,0.0686,0.0686,0,68,61.38826387454964,0.060834,0.14334089489430255,0.5865141203932012,0.40733800177532303,0.01748994039958462,0.08444741568511785,0.1316873053682632,1.7198182640477898e-4,0.0033977306786804632,0.003679789326592918,1.1628943282128823,2.444606413994169
12,2015-07-21,5.116,0.1677,5,1.1913,27.5882,0.0032,0.0046,0.0252,0.0046,0,0.004,0.0145,0,0.0712,0.0712,0,68,61.38826387454964,0.06679500000000001,0.138094168725204,0.6399281383337077,0.36911445467475107,0.01748994039958462,0.08444741568511785,0.1316873053682632,1.7196642517402084e-4,0.003847667758460679,0.003460867379091885,1.1628943282128823,2.355337078651685
1,2015-07-21,200.212,0.1639,200,1.1825,13.5667,0.001,0,0.0019,4e-4,0,0,0,0,0.0034,0.0034,0,68,61.38826387454964,0.004096000000000001,0.380859375,0.8000488281249999,0,0.21509143035606684,0.020220616910590867,0.014711701427570698,2.7852659829310996e-4,5.500343493516145e-5,0,7.515773128515296,48.205882352941174
1,2015-07-21,200.212,0.1639,200,1.1825,13.5667,0.001,0,0.0022,6e-4,0,0,0,0,0.0036,0.0036,0,68,61.38826387454964,0.004636000000000001,0.33649698015530627,0.848576358930112,0,0.21509143035606684,0.020220616910590867,0.014711701427570698,2.605594203795667e-4,6.177145490391544e-5,0,7.515773128515296,45.52777777777778
3,2015-07-21,80.296,0.2203,80,1.3,13.3627,0.0409,0.0014,0.0391,0.045,0,0.036,0.0016,0.0059,0.1494,0.1553,0.0029,68,61.38826387454964,0.18204,0.357569764886838,0.5764722039112283,0.14972533509118874,0.04591510183559615,0.04873267199416597,0.056680781661944714,0.0025496924417073804,0.004362847687426865,0.0013179610639808721,3.6063092514061186,1.4185447520927237
3,2015-07-21,80.296,0.2203,80,1.3,13.3627,0.0537,0,0.0512,0.049,0.0021,0.0439,0.003,0.0086,0.1945,0.2031,0.0038,68,61.38826387454964,0.235997,0.3549706140332292,0.5820921452391343,0.14754848578583624,0.04591510183559615,0.04873267199416597,0.056680781661944714,0.0033102277652611004,0.00576131852417522,0.001698558508348378,3.6063092514061186,1.084687346134909
4,2015-07-21,70.494,0.2604,70,1.3676,13.3634,0.068,0.0073,0.0589,0.0584,0.0037,0.0805,0.0054,0.0156,0.2587,0.2742,0.0048,68,61.38826387454964,0.31979100000000005,0.3527178688580979,0.5199239503300592,0.1991894706230006,0.04037072872929214,0.05243915796895378,0.06342350537197347,0.00390446470353087,0.007475891395549565,0.00346404934095899,3.280520594980354,0.9496717724288841
4,2015-07-21,70.494,0.2604,70,1.3676,13.3634,0.1351,0.0249,0.0742,0.063,0.0053,0.1083,0.0113,0.0147,0.4247,0.4394,0.0073,68,61.38826387454964,0.498258,0.46896186313114896,0.40489465297095084,0.18422182885171937,0.04037072872929214,0.05243915796895378,0.06342350537197347,0.008318866751477949,0.009329487853087745,0.0051339470303061055,3.280520594980354,0.59262630860264
5,2015-07-21,60.338,0.3837,60,1.5272,13.4332,0.1447,0.0146,0.1369,0.07,0.0083,0.2162,0.0294,0.0591,0.5681,0.6315,0.0117,68,61.38826387454964,0.6973040000000001,0.3429838348840677,0.45598333008271846,0.2776005874052062,0.03549585371649069,0.05642755005968251,0.07096834086833824,0.007688199295049741,0.016248509009589632,0.0124410887403692,2.954731938554589,0.6076009501187649
5,2015-07-21,60.338,0.3837,60,1.5272,13.4332,0.0969,0.0124,0.2099,0.1133,0.0142,0.2195,0.0827,0.1261,0.6408,0.772,0.0117,68,61.38826387454964,0.857718,0.18954015189141418,0.5837291510729634,0.3221711564873303,0.03549585371649069,0.05642755005968251,0.07096834086833824,0.005193930697812957,0.025428449349755456,0.01765097129258857,2.954731938554589,0.497020725388601
7,2015-07-21,50.177,0.5149,50,1.6501,13.7237,0.044,0.0292,0.6433,0.1297,0.0227,0.2865,0.1904,0.157,1.0625,1.2435,0.0129,68,61.38826387454964,1.5424429999999998,0.061917360965688846,0.7861794568745815,0.3145587875856677,0.031209633086169898,0.06071928934524617,0.07941070705672874,0.0024029619289907393,0.05936003672259508,0.03106180398409147,2.628943282128824,0.41407318053880177
7,2015-07-21,50.177,0.5149,50,1.6501,13.7237,0.0231,0.026,0.6281,0.1331,0.0174,0.2448,0.1749,0.1415,1.0219,1.1742,0.013,68,61.38826387454964,1.415721,0.042350152325210964,0.8248185906686416,0.30585899340336126,0.031209633086169898,0.06071928934524617,0.07941070705672874,0.001551978554203385,0.058806752511441886,0.028519531954698134,2.628943282128824,0.4385113268608415
8,2015-07-21,40.434,0.2939,40,1.417,14.1314,0.0188,0.0218,0.1727,0.0424,0.0058,0.0282,0.0473,0,0.3501,0.3501,0.0029,68,61.38826387454964,0.404777,0.122002979418297,0.8198711883333292,0.22452115609335513,0.027440985224728664,0.06533744765973752,0.08885737383869108,0.0011720934726521862,0.01875425862849504,0.0069846211416189985,2.3031546257030593,0.8394744358754641
9,2015-07-21,30.147,0.2287,30,1.315,15.1366,0.0107,0.0156,0.0718,0.0204,0.0031,0.015,0.0182,0,0.193,0.193,0.002,68,61.38826387454964,0.18498,0.1678235484917288,0.7790355714131257,0.2045194075035139,0.024127411816240202,0.07030685162363756,0.09942781242167363,7.814855383160808e-4,0.010570906897473519,0.003924639036169284,1.9773659692772945,1.1849740932642485
9,2015-07-21,30.147,0.2287,30,1.315,15.1366,0.0112,0.0153,0.0707,0.0208,0.0026,0.0145,0.0184,0,0.1876,0.1876,0,68,61.38826387454964,0.18221700000000002,0.17313423006634945,0.7708007485580378,0.20738460187578547,0.024127411816240202,0.07030685162363756,0.09942781242167363,7.836578908927966e-4,0.010166526856184537,0.003868273972438644,1.9773659692772945,1.2190831556503199
10,2015-07-21,19.948,0.1963,20,1.2539,16.8699,0.0042,0.0069,0.0459,0.0103,0,0.0113,0.0121,0,0.119,0.119,0.0013,68,61.38826387454964,0.100882,0.1278721674828017,0.7911718641581255,0.25840090402648636,0.02121396138597292,0.07565421610850916,0.11125570626143033,3.228083515751773e-4,0.007122802975608914,0.003421080434050999,1.6515773128515296,1.6495798319327732
10,2015-07-21,19.948,0.1963,20,1.2539,16.8699,0.0055,0.0077,0.0484,0.0114,9e-4,0.0118,0.0135,0,0.1304,0.1304,0,68,61.38826387454964,0.114347,0.13698654096740623,0.7786124690634647,0.2494774677079416,0.02121396138597292,0.07565421610850916,0.11125570626143033,3.789459456386641e-4,0.007681253206309666,0.0036193552593472927,1.6515773128515296,1.5053680981595094
11,2015-07-21,10.252,0.1854,10,1.231,23.2528,0.0029,0.0045,0.0265,0.0065,0,0.0057,0.0136,0,0.0807,0.0807,0,68,61.38826387454964,0.069443,0.12476419509525798,0.6717019714010051,0.35236092910732536,0.018652317998842826,0.08140828785268366,0.12449064174554345,1.8780031435216394e-4,0.0044128460703295675,0.0035399570019835885,1.3257886564257648,2.2973977695167287
11,2015-07-21,10.252,0.1854,10,1.231,23.2528,0.0035,0.0046,0.028,0.0071,0,0.0058,0.0131,0,0.0848,0.0848,0,68,61.38826387454964,0.072077,0.13446730579796606,0.6870707715359962,0.32996656353621817,0.018652317998842826,0.08140828785268366,0.12449064174554345,2.1268916520662264e-4,0.004743140036242392,0.003483393136331773,1.3257886564257648,2.186320754716981
12,2015-07-21,5.466,0.1718,5,1.2008,26.096800000000002,0.0027,0.0049,0.0214,0.0033,0,0.0044,0.0144,0,0.0686,0.0686,0,68,61.38826387454964,0.060834,0.14334089489430255,0.5865141203932012,0.40733800177532303,0.01748994039958462,0.08444741568511785,0.1316873053682632,1.7198182640477898e-4,0.0033977306786804632,0.003679789326592918,1.1628943282128823,2.5043731778425657
12,2015-07-21,5.466,0.1718,5,1.2008,26.096800000000002,0.0032,0.0046,0.0252,0.0046,0,0.004,0.0145,0,0.0712,0.0712,0,68,61.38826387454964,0.06679500000000001,0.138094168725204,0.6399281383337077,0.36911445467475107,0.01748994039958462,0.08444741568511785,0.1316873053682632,1.7196642517402084e-4,0.003847667758460679,0.003460867379091885,1.1628943282128823,2.412921348314607
2,2015-07-22,205.418,0.1633,205,1.1809,13.5533,9e-4,0,0.0012,0,0,0,0,0,0.0031,0.0031,0,69,61.42926292843713,0.002748,0.5109170305676857,0.6593886462882096,0,0.2289828262421118,0.019512469384132584,0.013929116799761991,3.6267279946730987e-4,3.9885532396124286e-5,0,7.67420998753676,52.67741935483871
3,2015-07-22,150.858,0.171,151,1.1991,13.534,0.0028,0,0.0025,0.0014,0,0,0,0,0.0087,0.0087,0,69,61.42926292843713,0.008596000000000001,0.50814332247557,0.6052815262912982,0,0.11434151404763039,0.028980716459903376,0.025547327047450098,5.054863285519348e-4,1.5261098293923125e-4,0,5.916125405453906,19.655172413793107
4,2015-07-22,79.693,0.3355,80,1.4714,13.4126,0.8727,0.0111,0.0632,0.0534,0.005,0,0.0039,0,1.2109,1.2109,0.0126,69,61.42926292843713,1.5267650000000001,0.8983858026611823,0.11390096052765161,0.0038571751382825777,0.04588356365668466,0.04875174946935627,0.056714808250753854,0.04991468104719419,0.006723971605258129,2.648952105658199e-4,3.6045697512338575,0.27706664464447933
6,2015-07-22,60.564,0.3524,61,1.4919,13.5346,0.1297,0.0136,0.1881,0.1044,0.0131,0.1801,0.0402,0.0908,0.6183,0.7194,0.011,69,61.42926292843713,0.7798550000000001,0.27549223894185454,0.5813888479268582,0.23718640003590408,0.03593676535514262,0.05603214607353488,0.07020724756077505,0.007122275782602935,0.023435508814933014,0.011979595777282994,2.9859844353158165,0.48985265499026964
7,2015-07-22,49.289,0.4196,49,1.5644,13.6725,0.0405,0.0322,0.43120000000000003,0.1174,0.0237,0.2636,0.1496,0.1449,0.8462,0.9976,0.0129,69,61.42926292843713,1.217036,0.07625411245024798,0.726864283390138,0.33505993249172583,0.030797608223442404,0.061180685925390964,0.08033783878136815,0.0023428080143954536,0.04436332729943846,0.026853387660603686,2.595298972630738,0.42060946271050514
8,2015-07-22,40.468,0.3339,40,1.4696,14.069,0.0224,0.0247,0.2394,0.0568,0.0072,0.0443,0.0557,0.023,0.4285,0.4515,0,69,61.42926292843713,0.532966,0.10820202414412927,0.8518179396059035,0.21516194278809528,0.027431559269746743,0.06535023529808909,0.08888404125224063,0.001340119832644937,0.02513342600714722,0.008634695043908219,2.3022848756169285,0.7395348837209301
9,2015-07-22,30.526,0.2418,31,1.3375,15.049,0.0147,0.0165,0.1134,0.0299,0.0038,0.0144,0.0199,0,0.2529,0.2529,0.0025,69,61.42926292843713,0.253843,0.15014004719452576,0.8665671300764647,0.15751862371623407,0.02443340529920926,0.06980394529612849,0.09833937418742533,9.277466107983277e-4,0.015297871568995666,0.003917492540129193,2.0092707786031196,0.956109134045077
10,2015-07-22,20.277,0.1996,20,1.2605,16.9948,0.0065,0.0058,0.0571,0.0127,0.0028,0.0119,0.0155,0,0.1477,0.1477,0.0013,69,61.42926292843713,0.137438,0.11260350121509335,0.819387651159068,0.23003827180255823,0.021210317584228828,0.07566161914810311,0.1112723997514079,3.5276018442993707e-4,0.009156838207786117,0.003780663686482877,1.6511424378084643,1.3513879485443467
11,2015-07-22,10.208,0.1802,10,1.2197,22.685,0.0037,0.0045,0.0273,0.0075,0.001,0.0056,0.0141,0,0.087,0.087,8e-4,69,61.42926292843713,0.07809300000000001,0.12692558872114018,0.6872959164073603,0.32211593868848676,0.018650716028650288,0.08141227080344726,0.12449998106574603,2.0595102074463017e-4,0.0048680259503733735,0.0034889982592891697,1.3255712189042321,2.071264367816092
12,2015-07-22,5.223,0.1726,5,1.2026,27.1385,0.0032,0.0048,0.0246,0.005,6e-4,0.0053,0.0147,0,0.0795,0.0795,0,69,61.42926292843713,0.070794,0.13289261801847616,0.6374269005847953,0.3652004407153149,0.017489189314255384,0.08444948148083552,0.13169224488351022,1.847726403218764e-4,0.004279514513287603,0.0038234782366846445,1.162785609452116,2.171069182389937
2,2015-08-27,200.183,0.1744,200,1.2067,13.587,0,0,0,0,0,0.0065,0,0,0.029,0.029,0,70,62.10638890228883,0.004484999999999999,0,0,1,0.20878458308946116,0.020566318697205824,0.015099116908197036,0,0,4.3787439033771407e-4,7.4404324133109565,6.0137931034482754
3,2015-08-27,150.656,0.1764,151,1.2113,13.5503,0,0,0,0,0,0.0054,0,0,0.0252,0.0252,0,70,62.10638890228883,0.0037259999999999997,0,0,1,0.11194612236591446,0.029332339963677047,0.02602414332301738,0,0,6.55808411740038e-4,5.862526472049772,7
4,2015-08-27,80.772,0.2034,81,1.2678,13.4666,0.011,0,0.0193,0.0136,0,0.0055,0.0012,0,0.0555,0.0555,0,70,62.10638890228883,0.058255,0.2945669899579435,0.7383915543730152,0.09624924899150286,0.04595258556488904,0.04871002478233233,0.056640397311851644,7.512543719901988e-4,0.0019961724356478824,3.025635615634562e-4,3.6083751273909375,3.6648648648648647
5,2015-08-27,69.939,0.2147,70,1.2896,13.357,0.0333,0.005,0.0777,0.0365,0.002,0.0468,0.0278,0.0246,0.2072,0.2318,0.003,70,62.10638890228883,0.264672,0.21365312537782616,0.6202280558578164,0.28061147382420504,0.039952407122087266,0.052751214812563604,0.06400313798889576,0.0019786347510066934,0.007583982193820107,0.004163131449285529,3.2541513446588346,0.9262295081967213
6,2015-08-27,60.257,0.2496,60,1.3505,13.3461,0.0772,0.0049,0.1184,0.0606,0.0029,0.0934,0.0151,0.0343,0.3626,0.3969,0.0047,70,62.10638890228883,0.42052700000000004,0.29710339645254646,0.6052310553186834,0.20747062614291112,0.0351803553311544,0.05671524894815164,0.0715239096366372,0.004148479393439759,0.013623921916502656,0.005889642884619689,2.9321297239932873,0.6288737717309146
